review_id,sem_mentions_bugs,sem_mentions_performance,sem_mentions_gameplay,sem_mentions_price_value,sem_mentions_difficulty,sem_mentions_repetition_grind,sem_mentions_immersion,sem_mentions_frustration_source,sem_num_signals
13356682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13365075,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
13376548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13425024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13426086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13444034,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
13444376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13447750,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13488119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13513530,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13624769,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
13628271,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13642883,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13679615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13714674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13796854,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
13844975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13861440,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13884413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13913382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13914654,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
13924396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13968454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1404125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14152229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14185081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14304683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14362487,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
14397722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14426550,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14478217,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
14486819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14580492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1459255,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14661372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14692780,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14744690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14747134,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
14747942,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14799105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14833097,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
14847906,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14997545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15022076,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
15136762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15191380,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
15207736,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15298900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15309918,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
15391657,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15397330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15429955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15502090,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15513995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15526942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15537066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15541243,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
15546853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15549781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15565900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15568286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15568434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15572607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15582321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15588105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15601378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15608271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15630342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15671924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15703964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15706321,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15725084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15751972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15818825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15860715,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15877334,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
15897772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15998544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16015780,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
16240144,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
16315286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16316075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16318257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16339357,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
16340432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16377787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16419633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16421655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16430591,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
16542103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16589253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16655115,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16689160,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16705354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16713388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16737006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16821941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16822188,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
16836841,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16853760,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16944202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16951166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16994383,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
17067284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17264016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17266495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17276392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17288188,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1735189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17423542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17547745,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
17561800,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17637892,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17706711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17734096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17756625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17803767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17808096,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
17907009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17977732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18126111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18245725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18386267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18386379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18394552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18405408,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18405494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18490370,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
18508298,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
18514617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18520180,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18533550,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
18534212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18539498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18544953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18556783,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
18557271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18565701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18604423,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18619566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18627399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18634245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18634554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18648673,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18668390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18686972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18697227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18724066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18804281,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18826912,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18885233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18894872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18935527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19009241,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19021443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19031718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19046877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19053414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19062495,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
19076753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19081114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19082245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
19107619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19110771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19121250,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19149161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19165978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19182142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920390,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19212662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19224755,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
19253692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19277165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19298610,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
19311582,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
19326703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19418449,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19421935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19433598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19452891,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
19539815,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
19702275,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
19710008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19733736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19741371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19818845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19900664,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19967728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19971829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
20054172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20097564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20136468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20138234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20179144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20236307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20258437,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
20303034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20327867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20343850,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
20366179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20387172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20405198,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
20437551,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
20480631,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
20501842,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
20514650,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20517214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20534019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20545126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20555617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20571517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20608251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20647400,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
20734913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20855052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20921106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20928330,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
20951812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20979370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20986316,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21056949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21076221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21145734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21146058,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
21194852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21203212,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21227725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21245681,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
21341917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21403026,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
21407472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21451457,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21452392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21485517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21499829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21514909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21517231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
21589488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21696982,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21816442,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
21846419,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
21957905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21985250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22022904,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22083089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22090364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22145383,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
22164526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22168710,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
22211574,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22243737,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
22279369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22368610,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22374004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22385617,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
22386257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22458322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22462430,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22464590,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22501070,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22513665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22616643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22649535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22669398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22698333,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
22735584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22780960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22802575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22836050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22921406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22949503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
