review_id,sem_mentions_bugs,sem_mentions_performance,sem_mentions_gameplay,sem_mentions_price_value,sem_mentions_difficulty,sem_mentions_repetition_grind,sem_mentions_immersion,sem_mentions_frustration_source,sem_num_signals
15344850,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
15355991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15391611,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
15401233,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
15419646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15460663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
15483406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
15508246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15508487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15513079,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
15517146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
15525709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15528891,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
15534391,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15539929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
15546417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15551691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
15553753,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
15556949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
15560468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
15561617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15566778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
15574193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15635797,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0
15639408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15647699,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
15697340,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
15708920,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0
15750364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15776883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15880094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
15909143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
15970050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16004365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16005642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
16067247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16112965,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
16113507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
16151450,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
16196108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16217559,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
16227902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16249963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
16267231,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
16287549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
16366837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16450460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16472745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16502524,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0
16536101,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0
16539057,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0
16589159,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
16593394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16612374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16697276,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
16751728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16826661,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
16833882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
16840464,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
16863009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16927748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16942841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16972903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16979512,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
17076434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17083926,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0
17175107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17187902,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
17194134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
17200853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17208905,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0
17232001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17263961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
17326392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17404326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17418879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17442912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17465387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17525520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17545657,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
17552315,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0
17590958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17596974,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
17634294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17723485,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0
17784151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17874068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17888205,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
17922561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17939296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
17974911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18051657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18093550,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18167249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18194576,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
18219090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18230695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18284069,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
18285727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18327109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18347770,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
18388162,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0
18494855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18510370,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18528477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
18530247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
18535269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
18548442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
18551707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
18554211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18568197,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
18584222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18586697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
18627721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
18627803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18637134,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
18645369,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
18662074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
18671936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18685512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
18689719,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
18692193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
18705742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18776981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
18800233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18830908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18884761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18967319,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0
19002350,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
19003205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
19006096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
19010519,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
19015170,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
19015760,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
19017000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19029801,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0
19034627,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0
19040847,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0
19057311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19059565,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0
19090678,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
19108209,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0
19136674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
19139867,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
19209830,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
19244616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19276868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19285450,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
19294036,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0
19304619,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0
19363731,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
19410788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19416958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19423930,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
19430261,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
19448468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19461480,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
19530629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19579242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19585587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
19609653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19671022,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
19833737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
19969361,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
19971737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19978279,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0
19982078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20036152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
20043228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
20077079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
20081567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20111673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20117198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20123626,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
20158302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
20257721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20270826,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
20274497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20303138,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
20327956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20339361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20366228,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0
20376214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20402058,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0
20436440,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
20470787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20481146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
20498511,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0
20575202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
20597804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20636491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20641199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20684087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20694421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
20715574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20739113,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0
20819336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20872318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
20873163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
20953790,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0
20964578,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
20987935,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
21106444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21118044,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0
21135204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
21236278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
21251249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
21266960,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21281773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21288659,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
21331246,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
21349486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21376266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21455561,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0
21551242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21620531,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
21646895,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
21652636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21685984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21713238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21735129,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
21772792,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
21827193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21877837,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0
21906373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21913277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22152583,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0
22153008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
22182051,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0
22183919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22184717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22197114,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
22252082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22289304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
